"Copyright © 2017 BRTDATA.ORG - Downloaded on 2017/11/05";"";"";"";"";""
"";"";"";"";"";""
"Worldwide - Key Indicators per Region";"";"";"";"";""
"Regions";"Passengers per Day";"Number of Cities";"Length (km)";"";""
"Position of bus doors, corridor";"Running ways";"Left";"2014";"http://www.transmilenio.gov.co/es/articulos/servicio-troncal";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Lane material at stations, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"2014";"Google Maps";""
"Fixed signal priority";"Traffic engineering";"None";"";"";""
"Dynamic signal priority";"Traffic engineering";"None";"";"";""
"Stations, corridor";"Stations";"14";"2016";"http://www.sitp.gov.co/plano_de_estaciones_y_portales_de_transmilenio";""
"Station spacing, corridor (m)";"Stations";"885,7";"2014";"Calculated using corridor length and stations";""
"Enhanced stations";"Stations";"Yes";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Pre-board fare collection, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/sistema-de-recaudo";""
"Overtaking lanes, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Station boarding level, corridor";"Stations";"High level platform";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Type of bus guidance";"ITS";"None";"";"";""
"Peak frequency, corridor (buses per hour per direction)";"Travel time";"";"";"";""
"Operating speed, corridor";"Travel time";"26,2";"2013";"Transmilenio S.A.";""
"Express services";"Travel time";"Yes";"2012";"Transmilenio S.A.";""
"Speed limit (km/h)";"Travel time";"60";"2013";"TransMilenio";""
"Real time information, corridor";"Comfort";"All";"2012";"Transmilenio S.A.";""
"Physically integrated feeders";"Comfort";"Yes";"2012";"Transmilenio S.A.";""
"Total cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"Planning cost, corridor (US$ million)";"Cost";"";"";"";""
"Infrastructure cost per kilometer, corridor (US$ million per km)";"Cost";"32,400";"2009";"Transmilenio S.A.";""
"User rating, corridor";"Quality of service";"";"";"";""
"Corridor annual fatalities";"Road Safety";"";"";"";""
"";"";"";"";"";""
"Bogotá - Corridor Indicators - NQS Sur";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"Corridor Name";"Corridor info";"NQS Sur";"";"TransMilenio S.A.";""
"Year corridor commenced";"Corridor info";"2005";"";"TransMilenio S.A.";""
"Corridor service";"Corridor info";"Trunk lines with feeder routes";"2014";"http://www.transmilenio.gov.co/es";""
"Peak load, corridor (passengers per hour per direction)";"Corridor info";"19,000";"2013, together corridors NQS Central and NQS Sur carries 19000 passenger";"TransMilenio";""
"Daily demand, corridor (passengers per day)";"Corridor info";"192,405";"2011, together corridors NQS Central and NQS Sur carries 192405 passenger";"TransMilenio";""
"Trunk lines, corridor";"Corridor info";"";"";"";""
"Corridor length (km)";"Running ways";"12,70";"2014";"http://www.transmilenio.gov.co/sites/default/files/04062014_seguimiento_a_la_demanda_junio_de_2014.pdf";""
"Length of segregated lanes, corridor (km)";"Running ways";"12,70";"2014";"http://www.transmilenio.gov.co/es/plano-de-estaciones";""
"Length of segregated counterflow lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Length of exclusive lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Mixed traffic with-flow length, corridor (km)";"Running ways";"0,00";"2014";"http://www.transmilenio.gov.co/es/plano-de-estaciones";""
"Position of with-flow lanes, corridor";"Running ways";"Median";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Position of counterflow lanes, corridor";"Running ways";"N/A";"";"";""
"Position of bus doors, corridor";"Running ways";"Left";"2014";"http://www.transmilenio.gov.co/es/articulos/servicio-troncal";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Lane material at stations, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"2014";"Google Maps";""
"Fixed signal priority";"Traffic engineering";"None";"";"";""
"Dynamic signal priority";"Traffic engineering";"None";"";"";""
"Stations, corridor";"Stations";"16";"2016";"http://www.sitp.gov.co/plano_de_estaciones_y_portales_de_transmilenio";""
"Station spacing, corridor (m)";"Stations";"793,8";"2014";"Calculated using corridor length and stations";""
"Enhanced stations";"Stations";"Yes";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Pre-board fare collection, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/sistema-de-recaudo";""
"Overtaking lanes, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Station boarding level, corridor";"Stations";"High level platform";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Type of bus guidance";"ITS";"None";"";"";""
"Peak frequency, corridor (buses per hour per direction)";"Travel time";"";"";"";""
"Operating speed, corridor";"Travel time";"26,2";"2013";"Transmilenio S.A.";""
"Express services";"Travel time";"";"";"";""
"Speed limit (km/h)";"Travel time";"";"";"";""
"Real time information, corridor";"Comfort";"";"";"";""
"Physically integrated feeders";"Comfort";"";"";"";""
"Total cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"Planning cost, corridor (US$ million)";"Cost";"";"";"";""
"Infrastructure cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"User rating, corridor";"Quality of service";"";"";"";""
"Corridor annual fatalities";"Road Safety";"";"";"";""
"";"";"";"";"";""
"Bogotá - Corridor Indicators - Suba";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"Corridor Name";"Corridor info";"Suba";"";"TransMilenio S.A.";""
"Year corridor commenced";"Corridor info";"2006";"";"TransMilenio S.A.";""
"Corridor service";"Corridor info";"Trunk lines with feeder routes";"2014";"http://www.transmilenio.gov.co/es";""
"Peak load, corridor (passengers per hour per direction)";"Corridor info";"20,100";"2013";"TransMilenio";""
"Daily demand, corridor (passengers per day)";"Corridor info";"121,438";"2011";"TransMilenio";""
"Trunk lines, corridor";"Corridor info";"";"";"";""
"Corridor length (km)";"Running ways";"13,00";"2014";"http://www.transmilenio.gov.co/sites/default/files/04062014_seguimiento_a_la_demanda_junio_de_2014.pdf";""
"Length of segregated lanes, corridor (km)";"Running ways";"13,00";"2014";"http://www.transmilenio.gov.co/es/plano-de-estaciones";""
"Length of segregated counterflow lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Length of exclusive lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Mixed traffic with-flow length, corridor (km)";"Running ways";"0,00";"2014";"http://www.transmilenio.gov.co/es/plano-de-estaciones";""
"Position of with-flow lanes, corridor";"Running ways";"Median";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Position of counterflow lanes, corridor";"Running ways";"N/A";"";"";""
"Position of bus doors, corridor";"Running ways";"Left";"2014";"http://www.transmilenio.gov.co/es/articulos/servicio-troncal";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Lane material at stations, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"2014";"Google Maps";""
"Fixed signal priority";"Traffic engineering";"None";"";"";""
"Dynamic signal priority";"Traffic engineering";"None";"";"";""
"Stations, corridor";"Stations";"13";"2016";"http://www.sitp.gov.co/plano_de_estaciones_y_portales_de_transmilenio";""
"Station spacing, corridor (m)";"Stations";"1000,0";"2014";"Calculated using corridor length and stations";""
"Enhanced stations";"Stations";"Yes";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Pre-board fare collection, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/sistema-de-recaudo";""
"Overtaking lanes, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Station boarding level, corridor";"Stations";"High level platform";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Type of bus guidance";"ITS";"None";"";"";""
"Peak frequency, corridor (buses per hour per direction)";"Travel time";"";"";"";""
"Operating speed, corridor";"Travel time";"26,2";"2013";"Transmilenio S.A.";""
"Express services";"Travel time";"Yes";"2012";"Transmilenio S.A.";""
"Speed limit (km/h)";"Travel time";"60";"2013";"TransMilenio";""
"Real time information, corridor";"Comfort";"All";"2012";"Transmilenio S.A.";""
"Physically integrated feeders";"Comfort";"Yes";"2012";"Transmilenio S.A.";""
"Total cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"Planning cost, corridor (US$ million)";"Cost";"";"";"";""
"Infrastructure cost per kilometer, corridor (US$ million per km)";"Cost";"30,700";"2009";"Transmilenio S.A.";""
"User rating, corridor";"Quality of service";"";"";"";""
"Corridor annual fatalities";"Road Safety";"";"";"";""
"";"";"";"";"";""
"Bogotá - Corridor Indicators - Calle 26";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"Corridor Name";"Corridor info";"Calle 26";"";"TransMilenio S.A.";""
"Year corridor commenced";"Corridor info";"2012";"";"TransMilenio S.A.";""
"Corridor service";"Corridor info";"Trunk lines with feeder routes";"2014";"http://www.transmilenio.gov.co/es";""
"Peak load, corridor (passengers per hour per direction)";"Corridor info";"";"";"";""
"Daily demand, corridor (passengers per day)";"Corridor info";"104,180";"2012";"TransMilenio";""
"Trunk lines, corridor";"Corridor info";"";"";"";""
"Corridor length (km)";"Running ways";"12,20";"2014";"http://www.transmilenio.gov.co/sites/default/files/04062014_seguimiento_a_la_demanda_junio_de_2014.pdf";""
"Length of segregated lanes, corridor (km)";"Running ways";"12,20";"2014";"http://www.transmilenio.gov.co/es/plano-de-estaciones";""
"Length of segregated counterflow lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Length of exclusive lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Mixed traffic with-flow length, corridor (km)";"Running ways";"0,00";"2014";"http://www.transmilenio.gov.co/es/plano-de-estaciones";""
"Position of with-flow lanes, corridor";"Running ways";"Median";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Position of counterflow lanes, corridor";"Running ways";"N/A";"";"";""
"Position of bus doors, corridor";"Running ways";"Left";"2014";"http://www.transmilenio.gov.co/es/articulos/servicio-troncal";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Lane material at stations, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"2014";"Google Maps";""
"Fixed signal priority";"Traffic engineering";"None";"";"";""
"Dynamic signal priority";"Traffic engineering";"None";"";"";""
"Stations, corridor";"Stations";"13";"2016";"http://www.sitp.gov.co/plano_de_estaciones_y_portales_de_transmilenio";""
"Station spacing, corridor (m)";"Stations";"938,5";"2014";"Calculated using corridor length and stations";""
"Enhanced stations";"Stations";"Yes";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Pre-board fare collection, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/sistema-de-recaudo";""
"Overtaking lanes, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Station boarding level, corridor";"Stations";"High level platform";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Type of bus guidance";"ITS";"None";"";"";""
"Peak frequency, corridor (buses per hour per direction)";"Travel time";"";"";"";""
"Operating speed, corridor";"Travel time";"26,2";"2013";"Transmilenio S.A.";""
"Express services";"Travel time";"Yes";"2012";"Transmilenio S.A.";""
"Speed limit (km/h)";"Travel time";"60";"2013";"TransMilenio";""
"Real time information, corridor";"Comfort";"All";"2012";"Transmilenio S.A.";""
"Physically integrated feeders";"Comfort";"Yes";"2012";"Transmilenio S.A.";""
"Total cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"Planning cost, corridor (US$ million)";"Cost";"";"";"";""
"Infrastructure cost per kilometer, corridor (US$ million per km)";"Cost";"35,600";"2009";"Transmilenio S.A.";""
"User rating, corridor";"Quality of service";"";"";"";""
"Corridor annual fatalities";"Road Safety";"";"";"";""
"";"";"";"";"";""
"Bogotá - Corridor Indicators - Carrera 10";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"Corridor Name";"Corridor info";"Carrera 10";"";"TransMilenio S.A.";""
"Year corridor commenced";"Corridor info";"2012";"";"TransMilenio S.A.";""
"Corridor service";"Corridor info";"Trunk lines with feeder routes";"2014";"http://www.transmilenio.gov.co/es";""
"Peak load, corridor (passengers per hour per direction)";"Corridor info";"";"";"";""
"Daily demand, corridor (passengers per day)";"Corridor info";"256,970";"2012";"TransMilenio";""
"Trunk lines, corridor";"Corridor info";"";"";"";""
"Corridor length (km)";"Running ways";"7,30";"2014";"http://www.transmilenio.gov.co/sites/default/files/04062014_seguimiento_a_la_demanda_junio_de_2014.pdf";""
"Length of segregated lanes, corridor (km)";"Running ways";"7,30";"2014";"http://www.transmilenio.gov.co/es/plano-de-estaciones";""
"Length of segregated counterflow lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Length of exclusive lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Mixed traffic with-flow length, corridor (km)";"Running ways";"0,00";"2014";"http://www.transmilenio.gov.co/es/plano-de-estaciones";""
"Position of with-flow lanes, corridor";"Running ways";"Median";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Position of counterflow lanes, corridor";"Running ways";"N/A";"";"";""
"Position of bus doors, corridor";"Running ways";"Left";"2014";"http://www.transmilenio.gov.co/es/articulos/servicio-troncal";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Lane material at stations, corridor";"Running ways";"Concrete";"2014";"http://www.colombiainfo.org/en-us/cities/bogota/transmilenio.aspx";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"2014";"Google Maps";""
"Fixed signal priority";"Traffic engineering";"None";"";"";""
"Dynamic signal priority";"Traffic engineering";"None";"";"";""
"Stations, corridor";"Stations";"9";"2016";"http://www.sitp.gov.co/plano_de_estaciones_y_portales_de_transmilenio";""
"Station spacing, corridor (m)";"Stations";"811,1";"2014";"Calculated using corridor length and stations";""
"Enhanced stations";"Stations";"Yes";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Pre-board fare collection, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/sistema-de-recaudo";""
"Overtaking lanes, corridor";"Stations";"All";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Station boarding level, corridor";"Stations";"High level platform";"2013";"http://www.transmilenio.gov.co/es/articulos/infraestructura";""
"Type of bus guidance";"ITS";"None";"";"";""
"Peak frequency, corridor (buses per hour per direction)";"Travel time";"";"";"";""
"Operating speed, corridor";"Travel time";"26,2";"2013";"Transmilenio S.A.";""
"Express services";"Travel time";"Yes";"2012";"Transmilenio S.A.";""
"Speed limit (km/h)";"Travel time";"60";"2013";"TransMilenio";""
"Real time information, corridor";"Comfort";"All";"2012";"Transmilenio S.A.";""
"Physically integrated feeders";"Comfort";"Yes";"2012";"Transmilenio S.A.";""
"Total cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"Planning cost, corridor (US$ million)";"Cost";"";"";"";""
"Infrastructure cost per kilometer, corridor (US$ million per km)";"Cost";"38,900";"2009";"Transmilenio S.A.";""
"User rating, corridor";"Quality of service";"";"";"";""
"Corridor annual fatalities";"Road Safety";"";"";"";""
"";"";"";"";"";""
"Bucaramanga - System Indicators";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"GDP per capita (US$)";"General info";"6,056";"2015";"http://databank.worldbank.org/data/reports.aspx?source=2&series=NY.GDP.PCAP.CD&country=";""
"Population, city";"General info";"525,119";"2011";"http://www.bucaramanga.gov.co/documents/ACUERDO_014_PDM_2012-2015._version_final_mayo_31.pdf";""
"Population, metro area";"General info";"1,089,269";"2011";"http://www.bucaramanga.gov.co/documents/ACUERDO_014_PDM_2012-2015._version_final_mayo_31.pdf";""
"Population density, metropolitan area";"General info";"740,0";"";"http://es.wikipedia.org/wiki/Bucaramanga";""
"Modal split % public transport";"General info";"48,0";"";"Metrolinea";""
"Modal split % private transport";"General info";"34,0";"";"Metrolinea";""
"Modal split % non motorized";"General info";"18,0";"";"Metrolinea";""
"System name";"System info";"Metrolínea";"";"";""
"Corridors";"System info";"1";"2013";"";""
"Year system commenced";"System info";"2010";"";"";""
"Transit agency";"System info";"Metrolínea S.A.";"2013";"http://www.metrolinea.gov.co/";""
"Standard fare (US$)";"System info";"0,70";"2016";"http://www.wradio.com.co/noticias/regionales/8203bucaramanga-suben-las-tarifas-del-transporte-publico-para-2016/20151218/nota/3022510.aspx";""
"Annual fare revenue (US$ millions)";"System info";"10,53";"";"Calculated using annual demand and fare";""
"Fare integration within the system";"System info";"Yes";"2013";"Metrolínea";""
"Citywide fare integration (other modes)";"System info";"No";"2013";"Metrolínea";""
"Integration terminals";"System info";"2";"2013";"Metrolínea";""
"Transfer stations";"System info";"0";"2013";"Metrolínea";""
"Peak load (passengers per hour per direction)";"System info";"4,525";"2011";"Metrolínea";""
"Daily demand (passengers per day)";"System info";"72,000";"2012";"http://www.amb.gov.co/index.php?option=com_content&view=article&id=120:metrolinea-mueve-20-mil-pasajeros-diarios-adicionales-con-la-fase-ii&catid=83&Itemid=435";""
"Annual demand (passengers per year)";"System info";"21,600,000";"2012";"Calculated using daily demand and 300 working days";""
"Capital productivity (boardings per bus per day)";"System info";"";"";"";""
"Operational productivity (IPK)";"System info";"";"";"";""
"Operations control center";"System info";"All";"";"";""
"Trunk lines";"System info";"2";"";"http://www.metrolinea.gov.co/v2.0/index.php?cdrt=cGFnaW5hPW1hcGFzLnBocCZpZHBhZ2luYT05JnByZWNlZGU9U2VydmljaW8gYWwgQ2l1ZGFkYW5vX1J1dGFzLCBFc3RhY2lvbmVzIHkgSG9yYXJpb3M=";""
"Feeder routes";"System info";"21";"2013";"http://www.metrolinea.gov.co/userfiles/RUTASMETROLINEA.pdf";""
"Depots";"System info";"";"";"";""
"System length (km)";"Additional Information";"8,95";"";"";""
"Position of with-flow lanes";"Additional Information";"Median";"";"";""
"Position of counterflow lanes";"Additional Information";"N/A";"";"";""
"Position of bus doors";"Additional Information";"Left";"";"";""
"Lane material on running ways";"Additional Information";"Concrete";"";"";""
"Lane material at stations";"Additional Information";"Concrete";"";"";""
"Stations";"Additional Information";"17";"";"Metrolínea";""
"Station spacing (m)";"Additional Information";"530,0";"";"";""
"Pre-board fare collection";"Additional Information";"All";"";"";""
"Overtaking lanes";"Additional Information";"All";"";"";""
"Station boarding level";"Additional Information";"High level platform";"";"";""
"Real time information";"Additional Information";"All";"";"";""
"Peak frequency (buses per hour)";"Additional Information";"45";"2012";"Metrolínea";""
"Operating speed";"Additional Information";"20,0";"2012";"Metrolínea";""
"Total fleet";"System fleet";"131";"2013";"Metrolínea";""
"Fleet, standard buses";"System fleet";"102";"2013";"http://www.metrolinea.gov.co/userfiles/RUTASMETROLINEA.pdf";""
"Average age, standard buses";"System fleet";"2,0";"2012";"Metrolínea";""
"Propulsion, standard buses";"System fleet";"Combustion";"2012";"Metrolínea";""
"Fuel type, standard buses";"System fleet";"Diesel";"2012";"Metrolínea";""
"Fuel economy, standard buses";"System fleet";"";"";"";""
"Fleet, articulated buses";"System fleet";"29";"2013";"http://www.metrolinea.gov.co/userfiles/RUTASMETROLINEA.pdf";""
"Average age, articulated buses";"System fleet";"2,0";"2012";"Metrolínea";""
"Propulsion, articulated buses";"System fleet";"Combustion";"2012";"Metrolínea";""
"Fuel type, articulated buses";"System fleet";"Diesel";"2012";"Metrolínea";""
"Fuel economy, articulated buses";"System fleet";"";"";"";""
"Fleet, bi-articulated buses";"System fleet";"0";"2012";"Metrolínea";""
"Average age, bi-articulated buses";"System fleet";"N/A";"";"";""
"Propulsion, bi-articulated buses";"System fleet";"N/A";"";"";""
"Fuel type, bi-articulated buses";"System fleet";"N/A";"";"";""
"Fuel economy, bi-articulated buses";"System fleet";"N/A";"";"";""
"Fleet, double-decker buses";"System fleet";"0";"2012";"Metrolínea";""
"Average age, double-decker buses";"System fleet";"N/A";"";"";""
"Propulsion, double-decker buses";"System fleet";"N/A";"";"";""
"Fuel type, double-decker buses";"System fleet";"N/A";"";"";""
"Fuel economy, double-decker buses";"System fleet";"N/A";"";"";""
"Typical fuel type";"System fleet";"Diesel";"2012";"Metrolínea";""
"City's diesel sulfur content (ppm)";"System fleet";"";"";"";""
"Total cost per kilometer (US$ million per km)";"System cost";"";"";"";""
"Planning cost (US$ million)";"System cost";"";"";"";""
"Capital cost per kilometer (US$ million per km)";"System cost";"";"";"";""
"Infrastructure cost per kilometer (US$ million per km)";"System cost";"";"";"";""
"Equipment cost (US$ million)";"System cost";"";"";"";""
"Annual operational cost (US$ million)";"System cost";"";"";"";""
"User rating";"System image";"";"";"";""
"Brand and logo";"System image";"Yes";"";"";""
"Unique bus livery";"System image";"Yes";"";"";""
"Citywide annual road fatalities";"System road safety";"";"";"";""
"Citywide annual injuries";"System road safety";"";"";"";""
"";"";"";"";"";""
"Bucaramanga - Corridor Indicators - Metrolínea";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"Corridor Name";"Corridor info";"Metrolínea";"";"";""
"Year corridor commenced";"Corridor info";"2010";"";"Metrolínea";""
"Corridor service";"Corridor info";"Trunk lines with feeder routes";"2013";"Metrolínea";""
"Peak load, corridor (passengers per hour per direction)";"Corridor info";"4,525";"2011";"Metrolínea";""
"Daily demand, corridor (passengers per day)";"Corridor info";"72,000";"2013";"http://www.amb.gov.co/index.php?option=com_content&view=article&id=120:metrolinea-mueve-20-mil-pasajeros-diarios-adicionales-con-la-fase-ii&catid=83&Itemid=435";""
"Trunk lines, corridor";"Corridor info";"2";"2013";"http://www.metrolinea.gov.co/userfiles/RUTASMETROLINEA.pdf";""
"Corridor length (km)";"Running ways";"8,95";"";"Metrolínea";""
"Length of segregated lanes, corridor (km)";"Running ways";"2,20";"";"Metrolínea";""
"Length of segregated counterflow lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Length of exclusive lanes, corridor (km)";"Running ways";"6,75";"";"Metrolínea";""
"Mixed traffic with-flow length, corridor (km)";"Running ways";"0,00";"";"";""
"Position of with-flow lanes, corridor";"Running ways";"Median";"";"";""
"Position of counterflow lanes, corridor";"Running ways";"N/A";"";"";""
"Position of bus doors, corridor";"Running ways";"Left";"";"";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"";"";""
"Lane material at stations, corridor";"Running ways";"Concrete";"";"";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"";"";""
"Fixed signal priority";"Traffic engineering";"None";"";"";""
"Dynamic signal priority";"Traffic engineering";"None";"";"";""
"Stations, corridor";"Stations";"17";"";"Metrolínea";""
"Station spacing, corridor (m)";"Stations";"530,0";"";"Metrolínea";""
"Enhanced stations";"Stations";"Yes";"";"";""
"Pre-board fare collection, corridor";"Stations";"All";"";"";""
"Overtaking lanes, corridor";"Stations";"All";"";"";""
"Station boarding level, corridor";"Stations";"High level platform";"";"";""
"Type of bus guidance";"ITS";"None";"";"";""
"Peak frequency, corridor (buses per hour per direction)";"Travel time";"45";"";"Metrolínea";""
"Operating speed, corridor";"Travel time";"20,0";"";"Metrolínea";""
"Express services";"Travel time";"No";"2013";"Metrolínea";""
"Speed limit (km/h)";"Travel time";"";"";"";""
"Real time information, corridor";"Comfort";"All";"";"";""
"Physically integrated feeders";"Comfort";"Yes";"";"";""
"Total cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"Planning cost, corridor (US$ million)";"Cost";"";"";"";""
"Infrastructure cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"User rating, corridor";"Quality of service";"";"";"";""
"Corridor annual fatalities";"Road Safety";"";"";"";""
"";"";"";"";"";""
"Cali - System Indicators";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"GDP per capita (US$)";"General info";"6,056";"2015";"http://databank.worldbank.org/data/reports.aspx?source=2&series=NY.GDP.PCAP.CD&country=";""
"Population, city";"General info";"2,344,703";"2014";"http://planeacion.cali.gov.co/Publicaciones/Cali_en_Cifras/Caliencifras2013.pdf";""
"Population, metro area";"General info";"3,523,526";"2014";"http://planeacion.cali.gov.co/Publicaciones/Cali_en_Cifras/Caliencifras2013.pdf";""
"Population density, metropolitan area";"General info";"327,0";"2014";"http://planeacion.cali.gov.co/Publicaciones/Cali_en_Cifras/Caliencifras2013.pdf";""
"Modal split % public transport";"General info";"48,0";"2005";"Plan maestro de ciclo-rutas";""
"Modal split % private transport";"General info";"17,0";"2005";"Plan maestro de ciclo-rutas";""
"Modal split % non motorized";"General info";"35,0";"2005";"Plan maestro de ciclo-rutas";""
"System name";"System info";"MIO";"";"";""
"Corridors";"System info";"6";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Year system commenced";"System info";"2008";"";"Metro Cali S.A.";""
"Transit agency";"System info";"Metro Cali S.A.";"";"http://www.metrocali.gov.co/cms/";""
"Standard fare (US$)";"System info";"0,60";"2016";"http://www.elpais.com.co/elpais/cali/noticias/desde-este-lunes-pasaje-mio-1800";""
"Annual fare revenue (US$ millions)";"System info";"59,09";"";"Calculated using annual demand and fare";""
"Fare integration within the system";"System info";"Yes";"2015";"http://mio.com.co/index.php/es/noticias/informacion-al-pasajero/699-desde-el-1-de-enero-el-mio-tendra-un-costo-de-1700";""
"Citywide fare integration (other modes)";"System info";"No";"2013";"Metro Cali S.A.";""
"Integration terminals";"System info";"5";"2014";"http://www.metrocali.gov.co/cms/terminales/";""
"Transfer stations";"System info";"4";"2014";"http://www.metrocali.gov.co/cms/terminales/";""
"Peak load (passengers per hour per direction)";"System info";"13,000";"2013";"Metro Cali S.A.";""
"Daily demand (passengers per day)";"System info";"471,361";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Annual demand (passengers per year)";"System info";"141,408,300";"2014";"Calculated using daily demand and 300 working days";""
"Capital productivity (boardings per bus per day)";"System info";"620";"2013";"Metro Cali S.A.";""
"Operational productivity (IPK)";"System info";"2,90";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Operations control center";"System info";"All";"2015";"http://mio.com.co/index.php/es/ryt/siur";""
"Trunk lines";"System info";"13";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Feeder routes";"System info";"79";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Depots";"System info";"2";"2013";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"System length (km)";"Additional Information";"36,07";"2014";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"Position of with-flow lanes";"Additional Information";"Median";"2014";"https://www.google.com/maps?q&layer=c&cbll=3.442775,-76.5293879&cbp=12,-123.7,0,0,10&z=18";""
"Position of counterflow lanes";"Additional Information";"N/A";"";"";""
